RECORDING_SESSION_LABEL,CURRENT_SAC_ADJUSTED,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_ANGLE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_CONTAINS_BLINK,CURRENT_SAC_DIRECTION,CURRENT_SAC_DURATION,CURRENT_SAC_END_INTEREST_AREAS,CURRENT_SAC_END_INTEREST_AREA_INDEX,CURRENT_SAC_END_INTEREST_AREA_LABEL,CURRENT_SAC_END_TIME,CURRENT_SAC_END_X,CURRENT_SAC_END_X_RESOLUTION,CURRENT_SAC_END_Y,CURRENT_SAC_END_Y_RESOLUTION,CURRENT_SAC_INDEX,CURRENT_SAC_IS_RT_END,CURRENT_SAC_LABEL,CURRENT_SAC_MSG_COUNT,CURRENT_SAC_MSG_TEXT_1,CURRENT_SAC_MSG_TIME_1,CURRENT_SAC_NEAREST_END_INTEREST_AREA,CURRENT_SAC_NEAREST_END_INTEREST_AREA_LABEL,CURRENT_SAC_NEAREST_START_INTEREST_AREA,CURRENT_SAC_NEAREST_START_INTEREST_AREA_LABEL,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_PEAK_VELOCITY_TIME,CURRENT_SAC_START_INTEREST_AREAS,CURRENT_SAC_START_INTEREST_AREA_INDEX,CURRENT_SAC_START_INTEREST_AREA_LABEL,CURRENT_SAC_START_TIME,CURRENT_SAC_START_X,CURRENT_SAC_START_X_RESOLUTION,CURRENT_SAC_START_Y,CURRENT_SAC_START_Y_RESOLUTION,DATA_FILE,EYE_USED,IP_END_TIME,IP_LABEL,IP_START_TIME,NEXT_FIX_BLINK_AROUND,NEXT_FIX_DURATION,NEXT_FIX_END,NEXT_FIX_INTEREST_AREAS,NEXT_FIX_INTEREST_AREA_DWELL_TIME,NEXT_FIX_INTEREST_AREA_FIX_COUNT,NEXT_FIX_INTEREST_AREA_INDEX,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_IS_RT_END,NEXT_FIX_LABEL,NEXT_FIX_MSG_COUNT,NEXT_FIX_MSG_TEXT_1,NEXT_FIX_MSG_TIME_1,NEXT_FIX_NEAREST_INTEREST_AREA,NEXT_FIX_NEAREST_INTEREST_AREA_LABEL,NEXT_FIX_PUPIL,NEXT_FIX_RUN_DWELL_TIME,NEXT_FIX_RUN_INDEX,NEXT_FIX_RUN_SIZE,NEXT_FIX_START,NEXT_FIX_TRIAL_SPAN,NEXT_FIX_X,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_RESOLUTION,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_DIRECTION,NEXT_SAC_DURATION,NEXT_SAC_END_INTEREST_AREAS,NEXT_SAC_END_INTEREST_AREA_INDEX,NEXT_SAC_END_INTEREST_AREA_LABEL,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_X_RESOLUTION,NEXT_SAC_END_Y,NEXT_SAC_END_Y_RESOLUTION,NEXT_SAC_INDEX,NEXT_SAC_IS_RT_END,NEXT_SAC_LABEL,NEXT_SAC_MSG_COUNT,NEXT_SAC_MSG_TEXT_1,NEXT_SAC_MSG_TIME_1,NEXT_SAC_NEAREST_END_INTEREST_AREA,NEXT_SAC_NEAREST_END_INTEREST_AREA_LABEL,NEXT_SAC_NEAREST_START_INTEREST_AREA,NEXT_SAC_NEAREST_START_INTEREST_AREA_LABEL,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_PEAK_VELOCITY_TIME,NEXT_SAC_START_INTEREST_AREAS,NEXT_SAC_START_INTEREST_AREA_INDEX,NEXT_SAC_START_INTEREST_AREA_LABEL,NEXT_SAC_START_TIME,NEXT_SAC_START_X,NEXT_SAC_START_X_RESOLUTION,NEXT_SAC_START_Y,NEXT_SAC_START_Y_RESOLUTION,PREVIOUS_FIX_BLINK_AROUND,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_END,PREVIOUS_FIX_INTEREST_AREAS,PREVIOUS_FIX_INTEREST_AREA_DWELL_TIME,PREVIOUS_FIX_INTEREST_AREA_FIX_COUNT,PREVIOUS_FIX_INTEREST_AREA_INDEX,PREVIOUS_FIX_INTEREST_AREA_RUN_ID,PREVIOUS_FIX_IS_RT_END,PREVIOUS_FIX_LABEL,PREVIOUS_FIX_MSG_COUNT,PREVIOUS_FIX_MSG_TEXT_1,PREVIOUS_FIX_MSG_TIME_1,PREVIOUS_FIX_NEAREST_INTEREST_AREA,PREVIOUS_FIX_NEAREST_INTEREST_AREA_LABEL,PREVIOUS_FIX_PUPIL,PREVIOUS_FIX_RUN_DWELL_TIME,PREVIOUS_FIX_RUN_INDEX,PREVIOUS_FIX_RUN_SIZE,PREVIOUS_FIX_START,PREVIOUS_FIX_TRIAL_SPAN,PREVIOUS_FIX_X,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_RESOLUTION,PREVIOUS_SAC_AMPLITUDE,PREVIOUS_SAC_ANGLE,PREVIOUS_SAC_AVG_VELOCITY,PREVIOUS_SAC_CONTAINS_BLINK,PREVIOUS_SAC_DIRECTION,PREVIOUS_SAC_DURATION,PREVIOUS_SAC_END_INTEREST_AREAS,PREVIOUS_SAC_END_INTEREST_AREA_INDEX,PREVIOUS_SAC_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_END_TIME,PREVIOUS_SAC_END_X,PREVIOUS_SAC_END_X_RESOLUTION,PREVIOUS_SAC_END_Y,PREVIOUS_SAC_END_Y_RESOLUTION,PREVIOUS_SAC_INDEX,PREVIOUS_SAC_IS_RT_END,PREVIOUS_SAC_LABEL,PREVIOUS_SAC_MSG_COUNT,PREVIOUS_SAC_MSG_TEXT_1,PREVIOUS_SAC_MSG_TIME_1,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_PEAK_VELOCITY,PREVIOUS_SAC_PEAK_VELOCITY_TIME,PREVIOUS_SAC_START_INTEREST_AREAS,PREVIOUS_SAC_START_INTEREST_AREA_INDEX,PREVIOUS_SAC_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_START_TIME,PREVIOUS_SAC_START_X,PREVIOUS_SAC_START_X_RESOLUTION,PREVIOUS_SAC_START_Y,PREVIOUS_SAC_START_Y_RESOLUTION,TRIAL_INDEX,TRIAL_LABEL,TRIAL_SACCADE_TOTAL,TRIAL_START_TIME,VIDEO_FRAME_INDEX_END,VIDEO_FRAME_INDEX_START,VIDEO_NAME_END,VIDEO_NAME_START
02_baseline,FALSE,6.92,178.24,160.88,FALSE,LEFT,43,[ ],.,.,2170,465.9,16.7,371.4,22.4,6,FALSE,Saccade: 2128ms,0,.,.,.,.,.,.,394.7,0,[ ],.,.,2128,583.1,17.3,376.2,22.75,02_baseline.EDF,RIGHT,246445,Full Trial Period,242389,NONE,421,2591,[ ],.,.,.,.,FALSE,Fixation: 2171ms,0,.,.,.,.,1974,.,.,.,2171,SPAN_NONE,474,16.7,372.4,22.4,4.11,-164.13,124.69,FALSE,LEFT,33,[ ],.,.,2624,409.9,16.7,397.4,22.45,7,FALSE,Saccade: 2592ms,0,.,.,.,.,.,.,239.6,0,[ ],.,.,2592,476,16.7,372.2,22.4,NONE,347,2127,[ ],.,.,.,.,FALSE,Fixation: 1781ms,0,.,.,.,.,1880,.,.,.,1781,SPAN_NONE,587,17.3,374.8,22.75,23.73,4.26,312.27,FALSE,RIGHT,76,[ ],.,.,1780,608.4,17.3,357.1,22.75,5,FALSE,Saccade: 1705ms,0,.,.,.,.,.,.,655.8,0,[ ],.,.,1705,196.6,17.45,397.4,22.95,9,Trial: 9,9,242389,.,.,.,.
02_baseline,FALSE,4.11,-164.13,124.69,FALSE,LEFT,33,[ ],.,.,2624,409.9,16.7,397.4,22.45,7,FALSE,Saccade: 2592ms,0,.,.,.,.,.,.,239.6,0,[ ],.,.,2592,476,16.7,372.2,22.4,02_baseline.EDF,RIGHT,246445,Full Trial Period,242389,NONE,681,3305,[ ],.,.,.,.,FALSE,Fixation: 2625ms,0,.,.,.,.,2046,.,.,.,2625,SPAN_NONE,409.6,16.7,400.4,22.45,0.54,13.9,53.67,FALSE,RIGHT,10,[ ],.,.,3315,418.8,16.7,399.7,22.5,8,FALSE,Saccade: 3306ms,0,.,.,.,.,.,.,61.6,0,[ ],.,.,3306,410.1,16.7,402.6,22.45,NONE,421,2591,[ ],.,.,.,.,FALSE,Fixation: 2171ms,0,.,.,.,.,1974,.,.,.,2171,SPAN_NONE,474,16.7,372.4,22.4,6.92,178.24,160.88,FALSE,LEFT,43,[ ],.,.,2170,465.9,16.7,371.4,22.4,6,FALSE,Saccade: 2128ms,0,.,.,.,.,.,.,394.7,0,[ ],.,.,2128,583.1,17.3,376.2,22.75,9,Trial: 9,9,242389,.,.,.,.
02_baseline,FALSE,0.54,13.9,53.67,FALSE,RIGHT,10,[ ],.,.,3315,418.8,16.7,399.7,22.5,8,FALSE,Saccade: 3306ms,0,.,.,.,.,.,.,61.6,0,[ ],.,.,3306,410.1,16.7,402.6,22.45,02_baseline.EDF,RIGHT,246445,Full Trial Period,242389,NONE,367,3682,[ ],.,.,.,.,FALSE,Fixation: 3316ms,0,.,.,.,.,2050,.,.,.,3316,SPAN_NONE,422.8,16.7,398.8,22.5,1.85,145.37,88.28,FALSE,LEFT,21,[ ],.,.,3703,399.2,16.6,377,22.35,9,FALSE,Saccade: 3683ms,0,.,.,.,.,.,.,171.2,0,[ ],.,.,3683,424.6,16.7,400.6,22.5,NONE,681,3305,[ ],.,.,.,.,FALSE,Fixation: 2625ms,0,.,.,.,.,2046,.,.,.,2625,SPAN_NONE,409.6,16.7,400.4,22.45,4.11,-164.13,124.69,FALSE,LEFT,33,[ ],.,.,2624,409.9,16.7,397.4,22.45,7,FALSE,Saccade: 2592ms,0,.,.,.,.,.,.,239.6,0,[ ],.,.,2592,476,16.7,372.2,22.4,9,Trial: 9,9,242389,.,.,.,.
02_baseline,FALSE,1.85,145.37,88.28,FALSE,LEFT,21,[ ],.,.,3703,399.2,16.6,377,22.35,9,FALSE,Saccade: 3683ms,0,.,.,.,.,.,.,171.2,0,[ ],.,.,3683,424.6,16.7,400.6,22.5,02_baseline.EDF,RIGHT,246445,Full Trial Period,242389,NONE,351,4054,[ ],.,.,.,.,FALSE,Fixation: 3704ms,0,.,.,.,.,2032,.,.,.,3704,SPAN_NONE,400,16.6,378.5,22.35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE,367,3682,[ ],.,.,.,.,FALSE,Fixation: 3316ms,0,.,.,.,.,2050,.,.,.,3316,SPAN_NONE,422.8,16.7,398.8,22.5,0.54,13.9,53.67,FALSE,RIGHT,10,[ ],.,.,3315,418.8,16.7,399.7,22.5,8,FALSE,Saccade: 3306ms,0,.,.,.,.,.,.,61.6,0,[ ],.,.,3306,410.1,16.7,402.6,22.45,9,Trial: 9,9,242389,.,.,.,.
02_baseline,FALSE,1.1,2.56,64.91,FALSE,RIGHT,17,[ ],.,.,357,422.3,16.6,374.7,22.3,1,FALSE,Saccade: 341ms,0,.,.,.,.,.,.,95.7,0,[ ],.,.,341,404,16.6,375.8,22.35,02_baseline.EDF,RIGHT,250328,Full Trial Period,246476,NONE,353,710,[ ],.,.,.,.,FALSE,Fixation: 358ms,0,.,.,.,.,2174,.,.,.,358,SPAN_NONE,421.3,16.6,376.3,22.3,12.25,1.74,266.2,FALSE,RIGHT,46,[ ],.,.,756,631.3,17.55,366.4,22.9,2,FALSE,Saccade: 711ms,0,.,.,.,.,.,.,511.7,0,[ ],.,.,711,422,16.6,374.8,22.3,NONE,334,340,[ ],.,.,.,.,FALSE,Fixation: 7ms,0,.,.,.,.,2160,.,.,.,7,SPAN_NONE,400.6,16.6,375.3,22.35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,Trial: 10,9,246476,.,.,.,.
02_baseline,FALSE,12.25,1.74,266.2,FALSE,RIGHT,46,[ ],.,.,756,631.3,17.55,366.4,22.9,2,FALSE,Saccade: 711ms,0,.,.,.,.,.,.,511.7,0,[ ],.,.,711,422,16.6,374.8,22.3,02_baseline.EDF,RIGHT,250328,Full Trial Period,246476,NONE,173,929,[ ],.,.,.,.,FALSE,Fixation: 757ms,0,.,.,.,.,2137,.,.,.,757,SPAN_NONE,622.4,17.55,363.2,22.9,19,137.53,279.44,FALSE,LEFT,68,[ ],.,.,997,379.8,16.55,74.1,22.15,3,FALSE,Saccade: 930ms,0,.,.,.,.,.,.,585.9,0,[ ],.,.,930,618.8,17.55,363.4,22.9,NONE,353,710,[ ],.,.,.,.,FALSE,Fixation: 358ms,0,.,.,.,.,2174,.,.,.,358,SPAN_NONE,421.3,16.6,376.3,22.3,1.1,2.56,64.91,FALSE,RIGHT,17,[ ],.,.,357,422.3,16.6,374.7,22.3,1,FALSE,Saccade: 341ms,0,.,.,.,.,.,.,95.7,0,[ ],.,.,341,404,16.6,375.8,22.35,10,Trial: 10,9,246476,.,.,.,.
02_baseline,FALSE,19,137.53,279.44,FALSE,LEFT,68,[ ],.,.,997,379.8,16.55,74.1,22.15,3,FALSE,Saccade: 930ms,0,.,.,.,.,.,.,585.9,0,[ ],.,.,930,618.8,17.55,363.4,22.9,02_baseline.EDF,RIGHT,250328,Full Trial Period,246476,NONE,183,1180,[ ],.,.,.,.,FALSE,Fixation: 998ms,0,.,.,.,.,2090,.,.,.,998,SPAN_NONE,392.1,16.55,91.3,22.15,1.01,64.81,59.28,FALSE,UP,17,[ ],.,.,1197,400.9,16.55,76.4,22.2,4,FALSE,Saccade: 1181ms,0,.,.,.,.,.,.,97.4,0,[ ],.,.,1181,393.8,16.55,96.6,22.15,NONE,173,929,[ ],.,.,.,.,FALSE,Fixation: 757ms,0,.,.,.,.,2137,.,.,.,757,SPAN_NONE,622.4,17.55,363.2,22.9,12.25,1.74,266.2,FALSE,RIGHT,46,[ ],.,.,756,631.3,17.55,366.4,22.9,2,FALSE,Saccade: 711ms,0,.,.,.,.,.,.,511.7,0,[ ],.,.,711,422,16.6,374.8,22.3,10,Trial: 10,9,246476,.,.,.,.
02_baseline,FALSE,1.01,64.81,59.28,FALSE,UP,17,[ ],.,.,1197,400.9,16.55,76.4,22.2,4,FALSE,Saccade: 1181ms,0,.,.,.,.,.,.,97.4,0,[ ],.,.,1181,393.8,16.55,96.6,22.15,02_baseline.EDF,RIGHT,250328,Full Trial Period,246476,NONE,780,1977,[ ],.,.,.,.,FALSE,Fixation: 1198ms,0,.,.,.,.,2085,.,.,.,1198,SPAN_NONE,406.5,16.55,77.4,22.2,13.52,-125.89,157.26,FALSE,DOWN,86,[ ],.,.,2063,277.3,16.8,331.1,22.3,5,FALSE,Saccade: 1978ms,0,.,.,.,.,.,.,271.2,0,[ ],.,.,1978,409.3,16.55,87.3,22.2,NONE,183,1180,[ ],.,.,.,.,FALSE,Fixation: 998ms,0,.,.,.,.,2090,.,.,.,998,SPAN_NONE,392.1,16.55,91.3,22.15,19,137.53,279.44,FALSE,LEFT,68,[ ],.,.,997,379.8,16.55,74.1,22.15,3,FALSE,Saccade: 930ms,0,.,.,.,.,.,.,585.9,0,[ ],.,.,930,618.8,17.55,363.4,22.9,10,Trial: 10,9,246476,.,.,.,.
02_baseline,FALSE,13.52,-125.89,157.26,FALSE,DOWN,86,[ ],.,.,2063,277.3,16.8,331.1,22.3,5,FALSE,Saccade: 1978ms,0,.,.,.,.,.,.,271.2,0,[ ],.,.,1978,409.3,16.55,87.3,22.2,02_baseline.EDF,RIGHT,250328,Full Trial Period,246476,NONE,228,2291,[ ],.,.,.,.,FALSE,Fixation: 2064ms,0,.,.,.,.,2179,.,.,.,2064,SPAN_NONE,275.3,16.8,327,22.3,4.47,-20.04,127.85,FALSE,RIGHT,35,[ ],.,.,2326,345.1,16.65,361.4,22.3,6,FALSE,Saccade: 2292ms,0,.,.,.,.,.,.,237.3,0,[ ],.,.,2292,274.9,16.8,327.2,22.3,NONE,780,1977,[ ],.,.,.,.,FALSE,Fixation: 1198ms,0,.,.,.,.,2085,.,.,.,1198,SPAN_NONE,406.5,16.55,77.4,22.2,1.01,64.81,59.28,FALSE,UP,17,[ ],.,.,1197,400.9,16.55,76.4,22.2,4,FALSE,Saccade: 1181ms,0,.,.,.,.,.,.,97.4,0,[ ],.,.,1181,393.8,16.55,96.6,22.15,10,Trial: 10,9,246476,.,.,.,.
02_baseline,FALSE,4.47,-20.04,127.85,FALSE,RIGHT,35,[ ],.,.,2326,345.1,16.65,361.4,22.3,6,FALSE,Saccade: 2292ms,0,.,.,.,.,.,.,237.3,0,[ ],.,.,2292,274.9,16.8,327.2,22.3,02_baseline.EDF,RIGHT,250328,Full Trial Period,246476,NONE,250,2576,[ ],.,.,.,.,FALSE,Fixation: 2327ms,0,.,.,.,.,2198,.,.,.,2327,SPAN_NONE,345.1,16.65,365.9,22.3,2.69,-5.75,92.63,FALSE,RIGHT,29,[ ],.,.,2605,389.9,16.6,374.7,22.35,7,FALSE,Saccade: 2577ms,0,.,.,.,.,.,.,165.6,0,[ ],.,.,2577,345.4,16.65,368.7,22.3,NONE,228,2291,[ ],.,.,.,.,FALSE,Fixation: 2064ms,0,.,.,.,.,2179,.,.,.,2064,SPAN_NONE,275.3,16.8,327,22.3,13.52,-125.89,157.26,FALSE,DOWN,86,[ ],.,.,2063,277.3,16.8,331.1,22.3,5,FALSE,Saccade: 1978ms,0,.,.,.,.,.,.,271.2,0,[ ],.,.,1978,409.3,16.55,87.3,22.2,10,Trial: 10,9,246476,.,.,.,.
02_baseline,FALSE,2.69,-5.75,92.63,FALSE,RIGHT,29,[ ],.,.,2605,389.9,16.6,374.7,22.35,7,FALSE,Saccade: 2577ms,0,.,.,.,.,.,.,165.6,0,[ ],.,.,2577,345.4,16.65,368.7,22.3,02_baseline.EDF,RIGHT,250328,Full Trial Period,246476,NONE,663,3268,[ ],.,.,.,.,FALSE,Fixation: 2606ms,0,.,.,.,.,2075,.,.,.,2606,SPAN_NONE,390.1,16.6,379.5,22.35,1.62,6.02,70.32,FALSE,RIGHT,23,[ ],.,.,3291,417.2,16.6,378.9,22.4,8,FALSE,Saccade: 3269ms,0,.,.,.,.,.,.,115,0,[ ],.,.,3269,390.5,16.6,382.7,22.35,NONE,250,2576,[ ],.,.,.,.,FALSE,Fixation: 2327ms,0,.,.,.,.,2198,.,.,.,2327,SPAN_NONE,345.1,16.65,365.9,22.3,4.47,-20.04,127.85,FALSE,RIGHT,35,[ ],.,.,2326,345.1,16.65,361.4,22.3,6,FALSE,Saccade: 2292ms,0,.,.,.,.,.,.,237.3,0,[ ],.,.,2292,274.9,16.8,327.2,22.3,10,Trial: 10,9,246476,.,.,.,.
02_baseline,FALSE,1.62,6.02,70.32,FALSE,RIGHT,23,[ ],.,.,3291,417.2,16.6,378.9,22.4,8,FALSE,Saccade: 3269ms,0,.,.,.,.,.,.,115,0,[ ],.,.,3269,390.5,16.6,382.7,22.35,02_baseline.EDF,RIGHT,250328,Full Trial Period,246476,NONE,393,3684,[ ],.,.,.,.,FALSE,Fixation: 3292ms,0,.,.,.,.,2065,.,.,.,3292,SPAN_NONE,419.5,16.6,382,22.4,1.11,175.37,65.06,FALSE,LEFT,17,[ ],.,.,3701,401.2,16.6,380.9,22.4,9,FALSE,Saccade: 3685ms,0,.,.,.,.,.,.,91.6,0,[ ],.,.,3685,419.5,16.6,382.9,22.4,NONE,663,3268,[ ],.,.,.,.,FALSE,Fixation: 2606ms,0,.,.,.,.,2075,.,.,.,2606,SPAN_NONE,390.1,16.6,379.5,22.35,2.69,-5.75,92.63,FALSE,RIGHT,29,[ ],.,.,2605,389.9,16.6,374.7,22.35,7,FALSE,Saccade: 2577ms,0,.,.,.,.,.,.,165.6,0,[ ],.,.,2577,345.4,16.65,368.7,22.3,10,Trial: 10,9,246476,.,.,.,.
02_baseline,FALSE,1.11,175.37,65.06,FALSE,LEFT,17,[ ],.,.,3701,401.2,16.6,380.9,22.4,9,FALSE,Saccade: 3685ms,0,.,.,.,.,.,.,91.6,0,[ ],.,.,3685,419.5,16.6,382.9,22.4,02_baseline.EDF,RIGHT,250328,Full Trial Period,246476,NONE,149,3850,[ ],.,.,.,.,FALSE,Fixation: 3702ms,0,.,.,.,.,2103,.,.,.,3702,SPAN_NONE,401.6,16.6,380.4,22.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE,393,3684,[ ],.,.,.,.,FALSE,Fixation: 3292ms,0,.,.,.,.,2065,.,.,.,3292,SPAN_NONE,419.5,16.6,382,22.4,1.62,6.02,70.32,FALSE,RIGHT,23,[ ],.,.,3291,417.2,16.6,378.9,22.4,8,FALSE,Saccade: 3269ms,0,.,.,.,.,.,.,115,0,[ ],.,.,3269,390.5,16.6,382.7,22.35,10,Trial: 10,9,246476,.,.,.,.
02_baseline,FALSE,0.63,24.02,3.69,TRUE,RIGHT,170,[ ],.,.,459,412.9,16.6,376.7,22.3,1,FALSE,Saccade: 290ms,0,.,.,.,.,.,.,2672.3,0,[ ],.,.,290,403.4,16.6,382.4,22.35,02_baseline.EDF,RIGHT,254968,Full Trial Period,250356,BEFORE,324,783,[ ],.,.,.,.,FALSE,Fixation: 460ms,0,.,.,.,.,2160,.,.,.,460,SPAN_NONE,413.1,16.6,376.5,22.3,12.04,178.88,256.25,FALSE,LEFT,47,[ ],.,.,830,209.7,17.25,369,22.7,2,FALSE,Saccade: 784ms,0,.,.,.,.,.,.,485.7,0,[ ],.,.,784,413.8,16.6,374.3,22.3,AFTER,283,289,[ ],.,.,.,.,FALSE,Fixation: 7ms,0,.,.,.,.,2126,.,.,.,7,SPAN_NONE,401.3,16.6,378.7,22.35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,Trial: 11,9,250356,.,.,.,.
02_baseline,FALSE,12.04,178.88,256.25,FALSE,LEFT,47,[ ],.,.,830,209.7,17.25,369,22.7,2,FALSE,Saccade: 784ms,0,.,.,.,.,.,.,485.7,0,[ ],.,.,784,413.8,16.6,374.3,22.3,02_baseline.EDF,RIGHT,254968,Full Trial Period,250356,NONE,213,1043,[ ],.,.,.,.,FALSE,Fixation: 831ms,0,.,.,.,.,2365,.,.,.,831,SPAN_NONE,217.8,17.25,370.7,22.7,1.61,-161.05,80.37,FALSE,LEFT,20,[ ],.,.,1063,191.9,17.4,380.1,22.9,3,FALSE,Saccade: 1044ms,0,.,.,.,.,.,.,129,0,[ ],.,.,1044,218.2,17.25,368.2,22.7,BEFORE,324,783,[ ],.,.,.,.,FALSE,Fixation: 460ms,0,.,.,.,.,2160,.,.,.,460,SPAN_NONE,413.1,16.6,376.5,22.3,0.63,24.02,3.69,TRUE,RIGHT,170,[ ],.,.,459,412.9,16.6,376.7,22.3,1,FALSE,Saccade: 290ms,0,.,.,.,.,.,.,2672.3,0,[ ],.,.,290,403.4,16.6,382.4,22.35,11,Trial: 11,9,250356,.,.,.,.
02_baseline,FALSE,1.61,-161.05,80.37,FALSE,LEFT,20,[ ],.,.,1063,191.9,17.4,380.1,22.9,3,FALSE,Saccade: 1044ms,0,.,.,.,.,.,.,129,0,[ ],.,.,1044,218.2,17.25,368.2,22.7,02_baseline.EDF,RIGHT,254968,Full Trial Period,250356,NONE,615,1678,[ ],.,.,.,.,FALSE,Fixation: 1064ms,0,.,.,.,.,2335,.,.,.,1064,SPAN_NONE,192.9,17.4,382.5,22.9,20.01,1.78,322.74,FALSE,RIGHT,62,[ ],.,.,1740,541,16.95,368,22.5,4,FALSE,Saccade: 1679ms,0,.,.,.,.,.,.,598.9,0,[ ],.,.,1679,197,17.4,382.1,22.9,NONE,213,1043,[ ],.,.,.,.,FALSE,Fixation: 831ms,0,.,.,.,.,2365,.,.,.,831,SPAN_NONE,217.8,17.25,370.7,22.7,12.04,178.88,256.25,FALSE,LEFT,47,[ ],.,.,830,209.7,17.25,369,22.7,2,FALSE,Saccade: 784ms,0,.,.,.,.,.,.,485.7,0,[ ],.,.,784,413.8,16.6,374.3,22.3,11,Trial: 11,9,250356,.,.,.,.
02_baseline,FALSE,20.01,1.78,322.74,FALSE,RIGHT,62,[ ],.,.,1740,541,16.95,368,22.5,4,FALSE,Saccade: 1679ms,0,.,.,.,.,.,.,598.9,0,[ ],.,.,1679,197,17.4,382.1,22.9,02_baseline.EDF,RIGHT,254968,Full Trial Period,250356,NONE,374,2114,[ ],.,.,.,.,FALSE,Fixation: 1741ms,0,.,.,.,.,2292,.,.,.,1741,SPAN_NONE,521.4,16.95,372.1,22.5,2.78,-176.33,106.9,FALSE,LEFT,26,[ ],.,.,2140,473.1,16.7,375.8,22.45,5,FALSE,Saccade: 2115ms,0,.,.,.,.,.,.,203.5,0,[ ],.,.,2115,519.7,16.95,371.8,22.5,NONE,615,1678,[ ],.,.,.,.,FALSE,Fixation: 1064ms,0,.,.,.,.,2335,.,.,.,1064,SPAN_NONE,192.9,17.4,382.5,22.9,1.61,-161.05,80.37,FALSE,LEFT,20,[ ],.,.,1063,191.9,17.4,380.1,22.9,3,FALSE,Saccade: 1044ms,0,.,.,.,.,.,.,129,0,[ ],.,.,1044,218.2,17.25,368.2,22.7,11,Trial: 11,9,250356,.,.,.,.
02_baseline,FALSE,2.78,-176.33,106.9,FALSE,LEFT,26,[ ],.,.,2140,473.1,16.7,375.8,22.45,5,FALSE,Saccade: 2115ms,0,.,.,.,.,.,.,203.5,0,[ ],.,.,2115,519.7,16.95,371.8,22.5,02_baseline.EDF,RIGHT,254968,Full Trial Period,250356,NONE,1123,3263,[ ],.,.,.,.,FALSE,Fixation: 2141ms,0,.,.,.,.,2233,.,.,.,2141,SPAN_NONE,470,16.7,385.3,22.45,1.31,31.1,65.54,FALSE,RIGHT,20,[ ],.,.,3283,488.7,16.8,373.2,22.4,6,FALSE,Saccade: 3264ms,0,.,.,.,.,.,.,102.7,0,[ ],.,.,3264,469.9,16.7,388.4,22.45,NONE,374,2114,[ ],.,.,.,.,FALSE,Fixation: 1741ms,0,.,.,.,.,2292,.,.,.,1741,SPAN_NONE,521.4,16.95,372.1,22.5,20.01,1.78,322.74,FALSE,RIGHT,62,[ ],.,.,1740,541,16.95,368,22.5,4,FALSE,Saccade: 1679ms,0,.,.,.,.,.,.,598.9,0,[ ],.,.,1679,197,17.4,382.1,22.9,11,Trial: 11,9,250356,.,.,.,.
