RECORDING_SESSION_LABEL,CURRENT_SAC_ADJUSTED,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_ANGLE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_CONTAINS_BLINK,CURRENT_SAC_DIRECTION,CURRENT_SAC_DURATION,CURRENT_SAC_END_INTEREST_AREAS,CURRENT_SAC_END_INTEREST_AREA_INDEX,CURRENT_SAC_END_INTEREST_AREA_LABEL,CURRENT_SAC_END_TIME,CURRENT_SAC_END_X,CURRENT_SAC_END_X_RESOLUTION,CURRENT_SAC_END_Y,CURRENT_SAC_END_Y_RESOLUTION,CURRENT_SAC_INDEX,CURRENT_SAC_IS_RT_END,CURRENT_SAC_LABEL,CURRENT_SAC_MSG_COUNT,CURRENT_SAC_MSG_TEXT_1,CURRENT_SAC_MSG_TIME_1,CURRENT_SAC_NEAREST_END_INTEREST_AREA,CURRENT_SAC_NEAREST_END_INTEREST_AREA_LABEL,CURRENT_SAC_NEAREST_START_INTEREST_AREA,CURRENT_SAC_NEAREST_START_INTEREST_AREA_LABEL,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_PEAK_VELOCITY_TIME,CURRENT_SAC_START_INTEREST_AREAS,CURRENT_SAC_START_INTEREST_AREA_INDEX,CURRENT_SAC_START_INTEREST_AREA_LABEL,CURRENT_SAC_START_TIME,CURRENT_SAC_START_X,CURRENT_SAC_START_X_RESOLUTION,CURRENT_SAC_START_Y,CURRENT_SAC_START_Y_RESOLUTION,DATA_FILE,EYE_USED,IP_END_TIME,IP_LABEL,IP_START_TIME,NEXT_FIX_BLINK_AROUND,NEXT_FIX_DURATION,NEXT_FIX_END,NEXT_FIX_INTEREST_AREAS,NEXT_FIX_INTEREST_AREA_DWELL_TIME,NEXT_FIX_INTEREST_AREA_FIX_COUNT,NEXT_FIX_INTEREST_AREA_INDEX,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_IS_RT_END,NEXT_FIX_LABEL,NEXT_FIX_MSG_COUNT,NEXT_FIX_MSG_TEXT_1,NEXT_FIX_MSG_TIME_1,NEXT_FIX_NEAREST_INTEREST_AREA,NEXT_FIX_NEAREST_INTEREST_AREA_LABEL,NEXT_FIX_PUPIL,NEXT_FIX_RUN_DWELL_TIME,NEXT_FIX_RUN_INDEX,NEXT_FIX_RUN_SIZE,NEXT_FIX_START,NEXT_FIX_TRIAL_SPAN,NEXT_FIX_X,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_RESOLUTION,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_DIRECTION,NEXT_SAC_DURATION,NEXT_SAC_END_INTEREST_AREAS,NEXT_SAC_END_INTEREST_AREA_INDEX,NEXT_SAC_END_INTEREST_AREA_LABEL,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_X_RESOLUTION,NEXT_SAC_END_Y,NEXT_SAC_END_Y_RESOLUTION,NEXT_SAC_INDEX,NEXT_SAC_IS_RT_END,NEXT_SAC_LABEL,NEXT_SAC_MSG_COUNT,NEXT_SAC_MSG_TEXT_1,NEXT_SAC_MSG_TIME_1,NEXT_SAC_NEAREST_END_INTEREST_AREA,NEXT_SAC_NEAREST_END_INTEREST_AREA_LABEL,NEXT_SAC_NEAREST_START_INTEREST_AREA,NEXT_SAC_NEAREST_START_INTEREST_AREA_LABEL,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_PEAK_VELOCITY_TIME,NEXT_SAC_START_INTEREST_AREAS,NEXT_SAC_START_INTEREST_AREA_INDEX,NEXT_SAC_START_INTEREST_AREA_LABEL,NEXT_SAC_START_TIME,NEXT_SAC_START_X,NEXT_SAC_START_X_RESOLUTION,NEXT_SAC_START_Y,NEXT_SAC_START_Y_RESOLUTION,PREVIOUS_FIX_BLINK_AROUND,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_END,PREVIOUS_FIX_INTEREST_AREAS,PREVIOUS_FIX_INTEREST_AREA_DWELL_TIME,PREVIOUS_FIX_INTEREST_AREA_FIX_COUNT,PREVIOUS_FIX_INTEREST_AREA_INDEX,PREVIOUS_FIX_INTEREST_AREA_RUN_ID,PREVIOUS_FIX_IS_RT_END,PREVIOUS_FIX_LABEL,PREVIOUS_FIX_MSG_COUNT,PREVIOUS_FIX_MSG_TEXT_1,PREVIOUS_FIX_MSG_TIME_1,PREVIOUS_FIX_NEAREST_INTEREST_AREA,PREVIOUS_FIX_NEAREST_INTEREST_AREA_LABEL,PREVIOUS_FIX_PUPIL,PREVIOUS_FIX_RUN_DWELL_TIME,PREVIOUS_FIX_RUN_INDEX,PREVIOUS_FIX_RUN_SIZE,PREVIOUS_FIX_START,PREVIOUS_FIX_TRIAL_SPAN,PREVIOUS_FIX_X,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_RESOLUTION,PREVIOUS_SAC_AMPLITUDE,PREVIOUS_SAC_ANGLE,PREVIOUS_SAC_AVG_VELOCITY,PREVIOUS_SAC_CONTAINS_BLINK,PREVIOUS_SAC_DIRECTION,PREVIOUS_SAC_DURATION,PREVIOUS_SAC_END_INTEREST_AREAS,PREVIOUS_SAC_END_INTEREST_AREA_INDEX,PREVIOUS_SAC_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_END_TIME,PREVIOUS_SAC_END_X,PREVIOUS_SAC_END_X_RESOLUTION,PREVIOUS_SAC_END_Y,PREVIOUS_SAC_END_Y_RESOLUTION,PREVIOUS_SAC_INDEX,PREVIOUS_SAC_IS_RT_END,PREVIOUS_SAC_LABEL,PREVIOUS_SAC_MSG_COUNT,PREVIOUS_SAC_MSG_TEXT_1,PREVIOUS_SAC_MSG_TIME_1,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_PEAK_VELOCITY,PREVIOUS_SAC_PEAK_VELOCITY_TIME,PREVIOUS_SAC_START_INTEREST_AREAS,PREVIOUS_SAC_START_INTEREST_AREA_INDEX,PREVIOUS_SAC_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_START_TIME,PREVIOUS_SAC_START_X,PREVIOUS_SAC_START_X_RESOLUTION,PREVIOUS_SAC_START_Y,PREVIOUS_SAC_START_Y_RESOLUTION,TRIAL_INDEX,TRIAL_LABEL,TRIAL_SACCADE_TOTAL,TRIAL_START_TIME,VIDEO_FRAME_INDEX_END,VIDEO_FRAME_INDEX_START,VIDEO_NAME_END,VIDEO_NAME_START
02_alcohol,FALSE,0.92,17.28,61.4,FALSE,RIGHT,15,[ ],.,.,330,426.8,16.6,355.6,22.3,1,FALSE,Saccade: 316ms,0,.,.,.,.,.,.,76.7,0,[ ],.,.,316,412.2,16.6,361.7,22.3,02_alcohol.EDF,RIGHT,172502,Full Trial Period,168005,NONE,1941,2271,[ ],.,.,.,.,FALSE,Fixation: 331ms,0,.,.,.,.,1764,.,.,.,331,SPAN_NONE,427.1,16.6,356.8,22.3,1.41,-167.54,78.49,FALSE,LEFT,18,[ ],.,.,2289,405.2,16.6,369.2,22.3,2,FALSE,Saccade: 2272ms,0,.,.,.,.,.,.,102.9,0,[ ],.,.,2272,428.1,16.6,362.4,22.3,NONE,309,315,[ ],.,.,.,.,FALSE,Fixation: 7ms,0,.,.,.,.,1741,.,.,.,7,SPAN_NONE,412.3,16.6,361.7,22.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,Trial: 20,4,168005,.,.,.,.
02_alcohol,FALSE,1.41,-167.54,78.49,FALSE,LEFT,18,[ ],.,.,2289,405.2,16.6,369.2,22.3,2,FALSE,Saccade: 2272ms,0,.,.,.,.,.,.,102.9,0,[ ],.,.,2272,428.1,16.6,362.4,22.3,02_alcohol.EDF,RIGHT,172502,Full Trial Period,168005,AFTER,82,2371,[ ],.,.,.,.,FALSE,Fixation: 2290ms,0,.,.,.,.,1706,.,.,.,2290,SPAN_NONE,403.3,16.6,368,22.3,0.85,46.64,3.59,TRUE,UP,237,[ ],.,.,2608,413.9,16.6,357.2,22.3,3,FALSE,Saccade: 2372ms,0,.,.,.,.,.,.,1551.2,0,[ ],.,.,2372,404.2,16.6,371,22.3,NONE,1941,2271,[ ],.,.,.,.,FALSE,Fixation: 331ms,0,.,.,.,.,1764,.,.,.,331,SPAN_NONE,427.1,16.6,356.8,22.3,0.92,17.28,61.4,FALSE,RIGHT,15,[ ],.,.,330,426.8,16.6,355.6,22.3,1,FALSE,Saccade: 316ms,0,.,.,.,.,.,.,76.7,0,[ ],.,.,316,412.2,16.6,361.7,22.3,20,Trial: 20,4,168005,.,.,.,.
02_alcohol,FALSE,0.85,46.64,3.59,TRUE,UP,237,[ ],.,.,2608,413.9,16.6,357.2,22.3,3,FALSE,Saccade: 2372ms,0,.,.,.,.,.,.,1551.2,0,[ ],.,.,2372,404.2,16.6,371,22.3,02_alcohol.EDF,RIGHT,172502,Full Trial Period,168005,BEFORE,1331,3939,[ ],.,.,.,.,FALSE,Fixation: 2609ms,0,.,.,.,.,1670,.,.,.,2609,SPAN_NONE,413.9,16.6,360,22.3,0.34,101.27,42.39,FALSE,.,8,[ ],.,.,3947,414.2,16.6,353.4,22.2,4,FALSE,Saccade: 3940ms,0,.,.,.,.,.,.,48,0,[ ],.,.,3940,415.3,16.6,360.8,22.3,AFTER,82,2371,[ ],.,.,.,.,FALSE,Fixation: 2290ms,0,.,.,.,.,1706,.,.,.,2290,SPAN_NONE,403.3,16.6,368,22.3,1.41,-167.54,78.49,FALSE,LEFT,18,[ ],.,.,2289,405.2,16.6,369.2,22.3,2,FALSE,Saccade: 2272ms,0,.,.,.,.,.,.,102.9,0,[ ],.,.,2272,428.1,16.6,362.4,22.3,20,Trial: 20,4,168005,.,.,.,.
02_alcohol,FALSE,0.34,101.27,42.39,FALSE,.,8,[ ],.,.,3947,414.2,16.6,353.4,22.2,4,FALSE,Saccade: 3940ms,0,.,.,.,.,.,.,48,0,[ ],.,.,3940,415.3,16.6,360.8,22.3,02_alcohol.EDF,RIGHT,172502,Full Trial Period,168005,NONE,548,4495,[ ],.,.,.,.,FALSE,Fixation: 3948ms,0,.,.,.,.,1726,.,.,.,3948,SPAN_NONE,414.6,16.6,353.6,22.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,BEFORE,1331,3939,[ ],.,.,.,.,FALSE,Fixation: 2609ms,0,.,.,.,.,1670,.,.,.,2609,SPAN_NONE,413.9,16.6,360,22.3,0.85,46.64,3.59,TRUE,UP,237,[ ],.,.,2608,413.9,16.6,357.2,22.3,3,FALSE,Saccade: 2372ms,0,.,.,.,.,.,.,1551.2,0,[ ],.,.,2372,404.2,16.6,371,22.3,20,Trial: 20,4,168005,.,.,.,.
02_alcohol,FALSE,0.95,122.77,63.07,FALSE,UP,15,[ ],.,.,1629,413.6,16.6,345.2,22.2,1,FALSE,Saccade: 1615ms,0,.,.,.,.,.,.,85.2,0,[ ],.,.,1615,422.1,16.6,362.9,22.25,02_alcohol.EDF,RIGHT,176614,Full Trial Period,172531,AFTER,70,1699,[ ],.,.,.,.,FALSE,Fixation: 1630ms,0,.,.,.,.,1774,.,.,.,1630,SPAN_NONE,413.8,16.6,342.9,22.2,1.21,169.25,4.49,TRUE,LEFT,269,[ ],.,.,1968,395.6,16.6,341,22.2,2,FALSE,Saccade: 1700ms,0,.,.,.,.,.,.,1131.5,0,[ ],.,.,1700,415.3,16.6,346,22.2,NONE,1608,1614,[ ],.,.,.,.,FALSE,Fixation: 7ms,0,.,.,.,.,1884,.,.,.,7,SPAN_NONE,418.6,16.6,357,22.25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,Trial: 21,4,172531,.,.,.,.
02_alcohol,FALSE,1.21,169.25,4.49,TRUE,LEFT,269,[ ],.,.,1968,395.6,16.6,341,22.2,2,FALSE,Saccade: 1700ms,0,.,.,.,.,.,.,1131.5,0,[ ],.,.,1700,415.3,16.6,346,22.2,02_alcohol.EDF,RIGHT,176614,Full Trial Period,172531,BEFORE,626,2594,[ ],.,.,.,.,FALSE,Fixation: 1969ms,0,.,.,.,.,1685,.,.,.,1969,SPAN_NONE,398.6,16.6,344.7,22.2,1.32,-23.94,62.77,FALSE,RIGHT,21,[ ],.,.,2615,418.3,16.6,360.2,22.3,3,FALSE,Saccade: 2595ms,0,.,.,.,.,.,.,106.9,0,[ ],.,.,2595,398.3,16.6,348.3,22.2,AFTER,70,1699,[ ],.,.,.,.,FALSE,Fixation: 1630ms,0,.,.,.,.,1774,.,.,.,1630,SPAN_NONE,413.8,16.6,342.9,22.2,0.95,122.77,63.07,FALSE,UP,15,[ ],.,.,1629,413.6,16.6,345.2,22.2,1,FALSE,Saccade: 1615ms,0,.,.,.,.,.,.,85.2,0,[ ],.,.,1615,422.1,16.6,362.9,22.25,21,Trial: 21,4,172531,.,.,.,.
02_alcohol,FALSE,1.32,-23.94,62.77,FALSE,RIGHT,21,[ ],.,.,2615,418.3,16.6,360.2,22.3,3,FALSE,Saccade: 2595ms,0,.,.,.,.,.,.,106.9,0,[ ],.,.,2595,398.3,16.6,348.3,22.2,02_alcohol.EDF,RIGHT,176614,Full Trial Period,172531,NONE,1323,3938,[ ],.,.,.,.,FALSE,Fixation: 2616ms,0,.,.,.,.,1609,.,.,.,2616,SPAN_NONE,416.1,16.6,365.4,22.3,0.6,160.39,46.24,FALSE,LEFT,13,[ ],.,.,3951,403.1,16.6,364,22.3,4,FALSE,Saccade: 3939ms,0,.,.,.,.,.,.,54,0,[ ],.,.,3939,412.5,16.6,368.5,22.3,BEFORE,626,2594,[ ],.,.,.,.,FALSE,Fixation: 1969ms,0,.,.,.,.,1685,.,.,.,1969,SPAN_NONE,398.6,16.6,344.7,22.2,1.21,169.25,4.49,TRUE,LEFT,269,[ ],.,.,1968,395.6,16.6,341,22.2,2,FALSE,Saccade: 1700ms,0,.,.,.,.,.,.,1131.5,0,[ ],.,.,1700,415.3,16.6,346,22.2,21,Trial: 21,4,172531,.,.,.,.
02_alcohol,FALSE,0.6,160.39,46.24,FALSE,LEFT,13,[ ],.,.,3951,403.1,16.6,364,22.3,4,FALSE,Saccade: 3939ms,0,.,.,.,.,.,.,54,0,[ ],.,.,3939,412.5,16.6,368.5,22.3,02_alcohol.EDF,RIGHT,176614,Full Trial Period,172531,NONE,130,4081,[ ],.,.,.,.,FALSE,Fixation: 3952ms,0,.,.,.,.,1649,.,.,.,3952,SPAN_NONE,402.3,16.6,360.6,22.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE,1323,3938,[ ],.,.,.,.,FALSE,Fixation: 2616ms,0,.,.,.,.,1609,.,.,.,2616,SPAN_NONE,416.1,16.6,365.4,22.3,1.32,-23.94,62.77,FALSE,RIGHT,21,[ ],.,.,2615,418.3,16.6,360.2,22.3,3,FALSE,Saccade: 2595ms,0,.,.,.,.,.,.,106.9,0,[ ],.,.,2595,398.3,16.6,348.3,22.2,21,Trial: 21,4,172531,.,.,.,.
02_alcohol,FALSE,1.11,15.43,65.43,FALSE,RIGHT,17,[ ],.,.,355,421.7,16.6,354.5,22.25,1,FALSE,Saccade: 339ms,0,.,.,.,.,.,.,104,0,[ ],.,.,339,403.9,16.6,361.1,22.3,02_alcohol.EDF,RIGHT,181479,Full Trial Period,176642,NONE,544,899,[ ],.,.,.,.,FALSE,Fixation: 356ms,0,.,.,.,.,1739,.,.,.,356,SPAN_NONE,420.7,16.6,353.7,22.25,1.82,137.78,79.1,FALSE,LEFT,23,[ ],.,.,922,399.9,16.55,329.1,22.15,2,FALSE,Saccade: 900ms,0,.,.,.,.,.,.,125,0,[ ],.,.,900,422.2,16.6,356.3,22.25,NONE,332,338,[ ],.,.,.,.,FALSE,Fixation: 7ms,0,.,.,.,.,1663,.,.,.,7,SPAN_NONE,404.4,16.6,362.1,22.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,Trial: 22,6,176642,.,.,.,.
02_alcohol,FALSE,1.82,137.78,79.1,FALSE,LEFT,23,[ ],.,.,922,399.9,16.55,329.1,22.15,2,FALSE,Saccade: 900ms,0,.,.,.,.,.,.,125,0,[ ],.,.,900,422.2,16.6,356.3,22.25,02_alcohol.EDF,RIGHT,181479,Full Trial Period,176642,NONE,524,1446,[ ],.,.,.,.,FALSE,Fixation: 923ms,0,.,.,.,.,1688,.,.,.,923,SPAN_NONE,404.3,16.55,335.2,22.15,1.84,-155.81,83.45,FALSE,LEFT,22,[ ],.,.,1468,379.5,16.6,354.1,22.25,3,FALSE,Saccade: 1447ms,0,.,.,.,.,.,.,163.6,0,[ ],.,.,1447,407.3,16.55,337.4,22.15,NONE,544,899,[ ],.,.,.,.,FALSE,Fixation: 356ms,0,.,.,.,.,1739,.,.,.,356,SPAN_NONE,420.7,16.6,353.7,22.25,1.11,15.43,65.43,FALSE,RIGHT,17,[ ],.,.,355,421.7,16.6,354.5,22.25,1,FALSE,Saccade: 339ms,0,.,.,.,.,.,.,104,0,[ ],.,.,339,403.9,16.6,361.1,22.3,22,Trial: 22,6,176642,.,.,.,.
02_alcohol,FALSE,1.84,-155.81,83.45,FALSE,LEFT,22,[ ],.,.,1468,379.5,16.6,354.1,22.25,3,FALSE,Saccade: 1447ms,0,.,.,.,.,.,.,163.6,0,[ ],.,.,1447,407.3,16.55,337.4,22.15,02_alcohol.EDF,RIGHT,181479,Full Trial Period,176642,AFTER,134,1602,[ ],.,.,.,.,FALSE,Fixation: 1469ms,0,.,.,.,.,1645,.,.,.,1469,SPAN_NONE,381.5,16.6,360.1,22.25,1.57,7.56,7.19,TRUE,RIGHT,218,[ ],.,.,1820,408.5,16.6,358.5,22.3,4,FALSE,Saccade: 1603ms,0,.,.,.,.,.,.,1456.7,0,[ ],.,.,1603,382.7,16.6,363.1,22.25,NONE,524,1446,[ ],.,.,.,.,FALSE,Fixation: 923ms,0,.,.,.,.,1688,.,.,.,923,SPAN_NONE,404.3,16.55,335.2,22.15,1.82,137.78,79.1,FALSE,LEFT,23,[ ],.,.,922,399.9,16.55,329.1,22.15,2,FALSE,Saccade: 900ms,0,.,.,.,.,.,.,125,0,[ ],.,.,900,422.2,16.6,356.3,22.25,22,Trial: 22,6,176642,.,.,.,.
02_alcohol,FALSE,1.57,7.56,7.19,TRUE,RIGHT,218,[ ],.,.,1820,408.5,16.6,358.5,22.3,4,FALSE,Saccade: 1603ms,0,.,.,.,.,.,.,1456.7,0,[ ],.,.,1603,382.7,16.6,363.1,22.25,02_alcohol.EDF,RIGHT,181479,Full Trial Period,176642,BEFORE,603,2423,[ ],.,.,.,.,FALSE,Fixation: 1821ms,0,.,.,.,.,1628,.,.,.,1821,SPAN_NONE,406.6,16.6,361.2,22.3,0.8,28.66,66.37,FALSE,RIGHT,12,[ ],.,.,2435,419.9,16.6,354.4,22.25,5,FALSE,Saccade: 2424ms,0,.,.,.,.,.,.,83.5,0,[ ],.,.,2424,408.3,16.6,362.9,22.3,AFTER,134,1602,[ ],.,.,.,.,FALSE,Fixation: 1469ms,0,.,.,.,.,1645,.,.,.,1469,SPAN_NONE,381.5,16.6,360.1,22.25,1.84,-155.81,83.45,FALSE,LEFT,22,[ ],.,.,1468,379.5,16.6,354.1,22.25,3,FALSE,Saccade: 1447ms,0,.,.,.,.,.,.,163.6,0,[ ],.,.,1447,407.3,16.55,337.4,22.15,22,Trial: 22,6,176642,.,.,.,.
02_alcohol,FALSE,0.8,28.66,66.37,FALSE,RIGHT,12,[ ],.,.,2435,419.9,16.6,354.4,22.25,5,FALSE,Saccade: 2424ms,0,.,.,.,.,.,.,83.5,0,[ ],.,.,2424,408.3,16.6,362.9,22.3,02_alcohol.EDF,RIGHT,181479,Full Trial Period,176642,NONE,1408,3843,[ ],.,.,.,.,FALSE,Fixation: 2436ms,0,.,.,.,.,1511,.,.,.,2436,SPAN_NONE,422.6,16.6,359.6,22.25,0.66,166.69,60.21,FALSE,LEFT,11,[ ],.,.,3854,411.1,16.6,358.2,22.3,6,FALSE,Saccade: 3844ms,0,.,.,.,.,.,.,72.1,0,[ ],.,.,3844,421.8,16.6,361.6,22.25,BEFORE,603,2423,[ ],.,.,.,.,FALSE,Fixation: 1821ms,0,.,.,.,.,1628,.,.,.,1821,SPAN_NONE,406.6,16.6,361.2,22.3,1.57,7.56,7.19,TRUE,RIGHT,218,[ ],.,.,1820,408.5,16.6,358.5,22.3,4,FALSE,Saccade: 1603ms,0,.,.,.,.,.,.,1456.7,0,[ ],.,.,1603,382.7,16.6,363.1,22.25,22,Trial: 22,6,176642,.,.,.,.
02_alcohol,FALSE,0.66,166.69,60.21,FALSE,LEFT,11,[ ],.,.,3854,411.1,16.6,358.2,22.3,6,FALSE,Saccade: 3844ms,0,.,.,.,.,.,.,72.1,0,[ ],.,.,3844,421.8,16.6,361.6,22.25,02_alcohol.EDF,RIGHT,181479,Full Trial Period,176642,NONE,981,4835,[ ],.,.,.,.,FALSE,Fixation: 3855ms,0,.,.,.,.,1750,.,.,.,3855,SPAN_NONE,410.2,16.6,357.8,22.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE,1408,3843,[ ],.,.,.,.,FALSE,Fixation: 2436ms,0,.,.,.,.,1511,.,.,.,2436,SPAN_NONE,422.6,16.6,359.6,22.25,0.8,28.66,66.37,FALSE,RIGHT,12,[ ],.,.,2435,419.9,16.6,354.4,22.25,5,FALSE,Saccade: 2424ms,0,.,.,.,.,.,.,83.5,0,[ ],.,.,2424,408.3,16.6,362.9,22.3,22,Trial: 22,6,176642,.,.,.,.
02_alcohol,FALSE,0.25,3.12,41.23,FALSE,.,6,[ ],.,.,336,415,16.6,362.3,22.3,1,FALSE,Saccade: 331ms,0,.,.,.,.,.,.,43,0,[ ],.,.,331,410.9,16.6,362.6,22.3,02_alcohol.EDF,RIGHT,186294,Full Trial Period,181508,AFTER,738,1074,[ ],.,.,.,.,FALSE,Fixation: 337ms,0,.,.,.,.,1749,.,.,.,337,SPAN_NONE,422.3,16.6,362.3,22.3,1.66,148.64,8.42,TRUE,LEFT,197,[ ],.,.,1271,406.5,16.6,345.6,22.2,2,FALSE,Saccade: 1075ms,0,.,.,.,.,.,.,1592.5,0,[ ],.,.,1075,430,16.6,364.8,22.3,NONE,324,330,[ ],.,.,.,.,FALSE,Fixation: 7ms,0,.,.,.,.,1830,.,.,.,7,SPAN_NONE,406.8,16.6,360.9,22.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,Trial: 23,4,181508,.,.,.,.
02_alcohol,FALSE,1.66,148.64,8.42,TRUE,LEFT,197,[ ],.,.,1271,406.5,16.6,345.6,22.2,2,FALSE,Saccade: 1075ms,0,.,.,.,.,.,.,1592.5,0,[ ],.,.,1075,430,16.6,364.8,22.3,02_alcohol.EDF,RIGHT,186294,Full Trial Period,181508,BEFORE,748,2019,[ ],.,.,.,.,FALSE,Fixation: 1272ms,0,.,.,.,.,1729,.,.,.,1272,SPAN_NONE,408.6,16.6,350.3,22.2,0.58,-132.83,57.6,FALSE,DOWN,10,[ ],.,.,2029,401.1,16.6,362.6,22.3,3,FALSE,Saccade: 2020ms,0,.,.,.,.,.,.,66,0,[ ],.,.,2020,407.6,16.6,353.2,22.2,AFTER,738,1074,[ ],.,.,.,.,FALSE,Fixation: 337ms,0,.,.,.,.,1749,.,.,.,337,SPAN_NONE,422.3,16.6,362.3,22.3,0.25,3.12,41.23,FALSE,.,6,[ ],.,.,336,415,16.6,362.3,22.3,1,FALSE,Saccade: 331ms,0,.,.,.,.,.,.,43,0,[ ],.,.,331,410.9,16.6,362.6,22.3,23,Trial: 23,4,181508,.,.,.,.
02_alcohol,FALSE,0.58,-132.83,57.6,FALSE,DOWN,10,[ ],.,.,2029,401.1,16.6,362.6,22.3,3,FALSE,Saccade: 2020ms,0,.,.,.,.,.,.,66,0,[ ],.,.,2020,407.6,16.6,353.2,22.2,02_alcohol.EDF,RIGHT,186294,Full Trial Period,181508,NONE,249,2278,[ ],.,.,.,.,FALSE,Fixation: 2030ms,0,.,.,.,.,1630,.,.,.,2030,SPAN_NONE,399.9,16.6,363.4,22.3,0.74,15.18,49.1,FALSE,RIGHT,15,[ ],.,.,2293,413.1,16.6,359.1,22.3,4,FALSE,Saccade: 2279ms,0,.,.,.,.,.,.,70.4,0,[ ],.,.,2279,401.3,16.6,363.4,22.3,BEFORE,748,2019,[ ],.,.,.,.,FALSE,Fixation: 1272ms,0,.,.,.,.,1729,.,.,.,1272,SPAN_NONE,408.6,16.6,350.3,22.2,1.66,148.64,8.42,TRUE,LEFT,197,[ ],.,.,1271,406.5,16.6,345.6,22.2,2,FALSE,Saccade: 1075ms,0,.,.,.,.,.,.,1592.5,0,[ ],.,.,1075,430,16.6,364.8,22.3,23,Trial: 23,4,181508,.,.,.,.
02_alcohol,FALSE,0.74,15.18,49.1,FALSE,RIGHT,15,[ ],.,.,2293,413.1,16.6,359.1,22.3,4,FALSE,Saccade: 2279ms,0,.,.,.,.,.,.,70.4,0,[ ],.,.,2279,401.3,16.6,363.4,22.3,02_alcohol.EDF,RIGHT,186294,Full Trial Period,181508,NONE,2491,4784,[ ],.,.,.,.,FALSE,Fixation: 2294ms,0,.,.,.,.,1764,.,.,.,2294,SPAN_NONE,414.9,16.6,361,22.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE,249,2278,[ ],.,.,.,.,FALSE,Fixation: 2030ms,0,.,.,.,.,1630,.,.,.,2030,SPAN_NONE,399.9,16.6,363.4,22.3,0.58,-132.83,57.6,FALSE,DOWN,10,[ ],.,.,2029,401.1,16.6,362.6,22.3,3,FALSE,Saccade: 2020ms,0,.,.,.,.,.,.,66,0,[ ],.,.,2020,407.6,16.6,353.2,22.2,23,Trial: 23,4,181508,.,.,.,.
02_alcohol,FALSE,0.8,14.87,67,FALSE,RIGHT,12,[ ],.,.,728,425,16.6,364.8,22.3,1,FALSE,Saccade: 717ms,0,.,.,.,.,.,.,80.5,0,[ ],.,.,717,412.1,16.6,369.4,22.3,02_alcohol.EDF,RIGHT,190602,Full Trial Period,186322,NONE,458,1186,[ ],.,.,.,.,FALSE,Fixation: 729ms,0,.,.,.,.,1815,.,.,.,729,SPAN_NONE,428.2,16.6,362.1,22.3,1.85,151.44,84.18,FALSE,LEFT,22,[ ],.,.,1208,403.4,16.6,344.6,22.2,2,FALSE,Saccade: 1187ms,0,.,.,.,.,.,.,153.6,0,[ ],.,.,1187,430.4,16.6,364.3,22.3,NONE,710,716,[ ],.,.,.,.,FALSE,Fixation: 7ms,0,.,.,.,.,1918,.,.,.,7,SPAN_NONE,412.5,16.6,364.9,22.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,Trial: 24,6,186322,.,.,.,.
