stimFile,stimTrig,teamText,random
collingwood_fc_images/jolly_darren.png,2,Collingwood,0.14319963
essendon_fc_images/van_unen_dylan.png,1,Essendon,0.579245434
essendon_fc_images/baguley_mark.png,1,Essendon,0.385929364
collingwood_fc_images/fasolo_alex.png,2,Collingwood,0.469223192
